#agent	time	s_region	s_node	t_region	t_node
17908	1074903	449	359	361	476
17909	1074936	281	386	451	361
17910	1075008	427	532	453	364
17911	1075064	452	363	289	394
17912	1075154	279	384	451	361
17913	1075255	451	361	395	503
17914	1075346	415	520	453	364
17915	1075388	297	401	453	364
17916	1075495	449	359	262	367
17917	1075508	451	361	372	456
17918	1075579	373	478	452	363
17919	1075579	332	448	453	364
17920	1075690	330	446	450	360
17921	1075705	449	359	297	401
17922	1075783	453	364	428	533
17923	1075788	450	360	390	495
17924	1075872	454	362	443	542
17925	1075930	453	364	368	460
17926	1076006	445	540	454	362
17927	1076094	428	533	453	364
17928	1076211	454	362	356	471
17929	1076269	423	528	451	361
17930	1076314	453	364	300	404
17931	1076408	449	359	271	376
17932	1076490	429	534	452	363
17933	1076573	452	363	260	365
17934	1076664	449	359	369	459
17935	1076668	365	463	450	360
17936	1076745	316	424	451	361
17937	1076849	353	468	451	361
17938	1076884	348	409	454	362
17939	1076996	274	379	452	363
17940	1077009	454	362	412	517
17941	1077024	417	522	450	360
17942	1077032	415	520	452	363
17943	1077146	449	359	397	501
17944	1077236	450	360	362	477
17945	1077245	280	385	453	364
17946	1077276	453	364	334	450
17947	1077373	450	360	426	531
17948	1077413	454	362	316	424
17949	1077416	355	470	449	359
17950	1077503	449	359	289	394
17951	1077597	449	359	319	420
17952	1077713	452	363	389	494
17953	1077786	451	361	421	526
17954	1077827	450	360	311	429
17955	1077889	454	362	311	429
17956	1077933	338	454	453	364
17957	1078040	354	469	453	364
17958	1078130	453	364	278	383
17959	1078239	452	363	433	538
17960	1078340	453	364	267	372
17961	1078457	451	361	320	421
17962	1078543	289	394	451	361
17963	1078602	390	495	452	363
17964	1078658	269	374	449	359
17965	1078716	444	541	450	360
17966	1078720	450	360	416	521
17967	1078834	297	401	454	362
17968	1078951	453	364	348	409
17969	1079021	453	364	389	494
17970	1079042	452	363	349	410
17971	1079158	453	364	420	525
17972	1079228	449	359	428	533
17973	1079281	449	359	429	534
17974	1079345	450	360	438	550
17975	1079371	407	512	454	362
17976	1079411	353	468	449	359
17977	1079431	449	359	412	517
17978	1079483	376	481	450	360
17979	1079572	408	513	452	363
17980	1079643	357	472	451	361
17981	1079643	453	364	408	513
17982	1079740	451	361	419	524
17983	1079792	451	361	382	487
17984	1079836	395	503	453	364
17985	1079932	449	359	369	459
17986	1079957	327	443	453	364
17987	1080002	454	362	301	405
17988	1080115	451	361	301	405
17989	1080210	453	364	386	491
17990	1080296	453	364	283	388
17991	1080361	454	362	267	372
17992	1080476	454	362	307	433
17993	1080582	449	359	312	428
17994	1080618	449	359	355	470
17995	1080629	427	532	454	362
17996	1080662	301	405	451	361
17997	1080739	450	360	435	547
17998	1080749	381	486	454	362
17999	1080867	451	361	369	459
18000	1080920	452	363	307	433
18001	1081015	450	360	374	479
18002	1081112	377	482	452	363
18003	1081141	452	363	284	389
18004	1081251	374	479	451	361
18005	1081302	450	360	312	428
18006	1081352	335	451	451	361
18007	1081450	451	361	309	431
18008	1081493	385	490	453	364
18009	1081598	451	361	393	505
18010	1081647	449	359	335	451
18011	1081696	453	364	340	418
18012	1081749	383	488	451	361
18013	1081844	371	457	454	362
18014	1081919	269	374	453	364
18015	1082030	454	362	282	387
18016	1082139	452	363	427	532
18017	1082203	451	361	348	409
18018	1082210	454	362	444	541
18019	1082253	364	464	449	359
18020	1082353	300	404	451	361
18021	1082430	420	525	453	364
18022	1082505	323	439	453	364
18023	1082552	450	360	315	425
18024	1082631	353	468	450	360
18025	1082648	420	525	453	364
18026	1082683	299	403	454	362
18027	1082695	445	540	454	362
18028	1082750	454	362	389	494
18029	1082785	372	456	451	361
18030	1082854	454	362	370	458
18031	1082968	451	361	265	370
18032	1082992	387	492	452	363
18033	1083079	425	530	451	361
18034	1083178	387	492	453	364
18035	1083184	449	359	442	543
18036	1083200	449	359	341	417
18037	1083205	452	363	441	544
18038	1083206	312	428	452	363
18039	1083216	453	364	438	550
18040	1083280	393	505	449	359
18041	1083363	449	359	361	476
18042	1083367	454	362	318	419
18043	1083443	295	399	449	359
18044	1083498	359	474	453	364
18045	1083596	449	359	440	545
18046	1083705	451	361	436	548
18047	1083818	335	451	454	362
18048	1083851	402	507	449	359
18049	1083956	450	360	365	463
18050	1084063	454	362	273	378
18051	1084119	449	359	338	454
18052	1084221	408	513	450	360
18053	1084311	425	530	453	364
18054	1084389	315	425	449	359
18055	1084417	297	401	451	361
18056	1084472	429	534	450	360
18057	1084486	298	402	450	360
18058	1084604	272	377	451	361
18059	1084652	408	513	454	362
18060	1084696	452	363	407	587
18061	1084698	449	359	344	414
18062	1084722	451	361	411	516
18063	1084762	452	363	330	446
18064	1084860	449	359	395	503
18065	1084879	279	384	449	359
18066	1084988	450	360	434	539
18067	1085103	366	462	449	359
18068	1085166	269	374	453	364
18069	1085205	452	363	358	473
18070	1085234	368	460	450	360
18071	1085251	454	362	285	390
18072	1085359	299	403	450	360
18073	1085396	394	504	450	360
18074	1085396	341	417	454	362
18075	1085515	278	383	452	363
18076	1085581	312	428	453	364
18077	1085684	348	409	452	363
18078	1085796	450	360	264	369
18079	1085867	285	390	454	362
18080	1085896	343	415	454	362
18081	1085955	453	364	395	503
18082	1086021	452	363	388	493
18083	1086073	441	544	450	360
18084	1086170	416	521	451	361
18085	1086189	386	491	450	360
18086	1086269	452	363	329	445
18087	1086273	452	363	300	404
18088	1086358	452	363	442	543
18089	1086396	451	361	358	473
18090	1086437	361	476	454	362
18091	1086542	451	361	276	381
18092	1086607	339	455	449	359
18093	1086697	293	397	449	359
18094	1086749	290	395	450	360
18095	1086815	454	362	433	538
18096	1086924	451	361	343	415
18097	1086995	454	362	345	413
18098	1087060	451	361	380	485
18099	1087167	449	359	426	531
18100	1087236	449	359	343	415
18101	1087242	296	400	454	362
18102	1087360	452	363	304	436
18103	1087430	330	446	452	363
18104	1087456	452	363	437	549
18105	1087555	262	367	450	360
18106	1087614	453	364	371	457
18107	1087616	392	497	450	360
18108	1087717	452	363	364	464
18109	1087828	451	361	403	508
18110	1087925	454	362	313	427
18111	1087944	268	373	454	362
18112	1087993	451	361	346	412
18113	1088083	268	373	452	363
18114	1088186	344	414	453	364
18115	1088228	407	587	453	364
18116	1088336	370	458	452	363
18117	1088419	453	364	390	495
18118	1088522	452	363	327	443
18119	1088533	452	363	284	389
18120	1088545	451	361	263	368
18121	1088606	294	398	453	364
18122	1088666	450	360	328	444
18123	1088708	451	361	312	428
18124	1088732	429	534	453	364
18125	1088847	403	508	449	359
18126	1088852	449	359	340	418
18127	1088854	452	363	293	397
18128	1088940	426	531	449	359
18129	1088952	453	364	395	503
18130	1088956	344	414	453	364
18131	1088956	449	359	404	509
18132	1088972	450	360	291	407
18133	1088988	450	360	303	437
18134	1089027	449	359	351	466
18135	1089101	453	364	378	483
18136	1089116	452	363	368	460
18137	1089135	452	363	283	388
18138	1089189	449	359	404	509
18139	1089219	321	422	449	359
18140	1089311	293	397	453	364
18141	1089420	449	359	284	389
18142	1089459	449	359	398	500
18143	1089507	353	468	452	363
18144	1089560	404	509	452	363
18145	1089647	450	360	391	496
18146	1089725	449	359	306	434
18147	1089815	451	361	405	510
18148	1089821	449	359	434	539
18149	1089925	454	362	377	482
18150	1090021	291	407	454	362
18151	1090043	453	364	371	457
18152	1090103	361	476	449	359
18153	1090166	371	457	452	363
18154	1090242	449	359	432	537
18155	1090276	449	359	383	488
18156	1090382	454	362	337	453
18157	1090418	310	430	452	363
18158	1090537	344	414	449	359
18159	1090550	346	412	450	360
18160	1090552	364	464	453	364
18161	1090579	451	361	266	371
18162	1090616	454	362	440	545
18163	1090655	453	364	286	391
18164	1090756	276	381	449	359
18165	1090857	362	477	452	363
18166	1090866	449	359	445	540
18167	1090916	451	361	389	494
18168	1090995	454	362	417	522
18169	1090996	450	360	270	375
18170	1091032	348	409	452	363
18171	1091092	370	458	449	359
18172	1091166	321	422	453	364
18173	1091168	344	414	454	362
18174	1091232	407	587	450	360
18175	1091235	454	362	326	588
18176	1091310	449	359	286	391
18177	1091414	302	406	450	360
18178	1091455	416	521	449	359
18179	1091486	314	426	452	363
18180	1091604	308	432	451	361
18181	1091678	343	415	454	362
18182	1091794	454	362	433	538
18183	1091800	376	481	451	361
18184	1091857	449	359	263	368
18185	1091943	401	506	452	363
18186	1091946	423	528	451	361
18187	1091963	430	535	451	361
18188	1092073	300	404	450	360
18189	1092138	450	360	346	412
18190	1092250	408	513	451	361
18191	1092312	444	541	449	359
18192	1092367	451	361	345	413
18193	1092371	325	441	450	360
18194	1092459	450	360	440	545
18195	1092563	450	360	378	483
18196	1092567	366	462	450	360
18197	1092618	324	440	451	361
18198	1092621	272	377	453	364
18199	1092632	451	361	370	458
18200	1092685	355	470	454	362
18201	1092759	331	447	449	359
18202	1092800	453	364	289	394
18203	1092836	454	362	335	451
18204	1092947	452	363	270	375
18205	1093053	454	362	310	430
18206	1093081	451	361	358	473
18207	1093137	327	443	454	362
18208	1093245	308	432	451	361
18209	1093352	449	359	443	542
18210	1093440	454	362	281	386
18211	1093549	453	364	418	523
18212	1093664	449	359	345	413
18213	1093728	453	364	302	406
18214	1093843	453	364	299	403
18215	1093857	454	362	337	453
18216	1093970	349	410	452	363
18217	1094050	427	532	454	362
18218	1094073	411	516	452	363
18219	1094191	454	362	400	498
18220	1094280	452	363	354	469
18221	1094284	339	455	452	363
18222	1094329	282	387	449	359
18223	1094368	449	359	422	527
18224	1094372	438	550	452	363
18225	1094446	454	362	411	516
18226	1094524	451	361	442	543
18227	1094624	450	360	369	459
18228	1094730	453	364	388	493
18229	1094781	392	497	453	364
18230	1094818	407	512	452	363
18231	1094857	386	491	450	360
18232	1094942	405	510	450	360
18233	1094964	454	362	319	420
18234	1095058	454	362	332	448
18235	1095078	453	364	395	503
18236	1095190	397	501	450	360
18237	1095220	286	391	450	360
18238	1095224	289	394	449	359
18239	1095343	452	363	273	378
18240	1095384	453	364	416	521
18241	1095413	453	364	320	421
18242	1095532	343	415	450	360
18243	1095592	454	362	285	390
18244	1095630	318	419	451	361
18245	1095733	449	359	370	458
18246	1095754	451	361	357	472
18247	1095860	396	502	452	363
18248	1095871	449	359	362	477
18249	1095977	385	490	450	360
18250	1095986	443	542	450	360
18251	1096063	449	359	394	504
18252	1096144	322	438	450	360
18253	1096246	365	463	453	364
18254	1096305	274	379	452	363
18255	1096337	307	433	450	360
18256	1096337	451	361	307	433
18257	1096396	450	360	436	548
18258	1096502	286	391	453	364
18259	1096606	450	360	367	461
18260	1096666	316	424	451	361
18261	1096716	451	361	327	443
18262	1096776	362	477	452	363
18263	1096823	450	360	419	524
18264	1096902	453	364	371	457
18265	1097008	454	362	350	411
18266	1097077	453	364	388	493
18267	1097121	449	359	348	409
18268	1097131	441	544	451	361
18269	1097194	411	516	453	364
18270	1097223	454	362	315	425
18271	1097302	435	547	454	362
18272	1097399	449	359	284	389
18273	1097492	422	527	451	361
18274	1097553	449	359	366	462
18275	1097619	274	379	449	359
18276	1097675	299	403	451	361
18277	1097710	389	494	449	359
18278	1097754	449	359	285	390
18279	1097826	449	359	278	383
18280	1097848	337	453	452	363
18281	1097951	415	520	449	359
18282	1097997	421	526	454	362
18283	1098036	333	449	452	363
18284	1098111	452	363	324	440
18285	1098181	311	429	449	359
18286	1098234	428	533	451	361
18287	1098326	419	524	451	361
18288	1098355	420	525	450	360
18289	1098355	452	363	289	394
18290	1098461	451	361	346	412
18291	1098535	410	515	453	364
18292	1098623	454	362	357	472
18293	1098728	453	364	391	496
18294	1098805	289	394	450	360
18295	1098880	263	368	454	362
18296	1098885	454	362	265	370
18297	1098890	452	363	441	544
18298	1098916	284	389	452	363
18299	1098950	410	515	451	361
18300	1099011	422	527	453	364
18301	1099027	454	362	411	516
18302	1099083	451	361	328	444
18303	1099159	454	362	310	430
18304	1099183	340	418	454	362
18305	1099274	454	362	355	470
18306	1099323	451	361	340	418
18307	1099439	275	380	454	362
18308	1099468	449	359	347	408
18309	1099560	301	405	451	361
18310	1099582	454	362	380	485
18311	1099654	418	523	453	364
18312	1099733	449	359	267	372
18313	1099745	322	438	451	361
18314	1099746	450	360	432	537
18315	1099773	452	363	400	498
18316	1099795	449	359	295	399
18317	1099803	450	360	375	480
18318	1099858	354	469	453	364
18319	1099892	454	362	333	449
18320	1099935	450	360	384	489
18321	1100004	327	443	450	360
18322	1100092	412	517	453	364
18323	1100194	449	359	302	406
18324	1100212	301	405	452	363
18325	1100279	452	363	415	520
18326	1100287	298	402	449	359
18327	1100315	360	475	449	359
18328	1100363	432	537	454	362
18329	1100419	454	362	426	531
18330	1100498	362	477	454	362
18331	1100609	360	475	452	363
18332	1100693	419	524	450	360
18333	1100703	449	359	316	424
18334	1100823	451	361	412	517
18335	1100865	304	436	452	363
18336	1100915	377	482	451	361
18337	1100965	439	546	454	362
18338	1101041	379	484	451	361
18339	1101108	453	364	316	424
18340	1101176	323	439	453	364
18341	1101258	302	406	452	363
18342	1101301	307	433	452	363
18343	1101406	451	361	283	388
18344	1101411	370	458	451	361
18345	1101461	449	359	436	548
18346	1101493	451	361	369	459
18347	1101536	453	364	376	481
18348	1101544	445	540	450	360
18349	1101629	449	359	359	474
18350	1101634	426	531	449	359
18351	1101638	454	362	285	390
18352	1101645	399	499	451	361
18353	1101721	267	372	450	360
18354	1101833	453	364	410	515
18355	1101850	452	363	351	466
18356	1101905	270	375	453	364
18357	1102014	453	364	386	491
18358	1102049	454	362	260	365
18359	1102076	288	393	450	360
18360	1102172	282	387	453	364
18361	1102241	270	375	451	361
18362	1102285	424	529	451	361
18363	1102321	454	362	315	425
18364	1102436	386	491	450	360
18365	1102484	452	363	297	401
18366	1102502	451	361	434	539
18367	1102549	450	360	370	458
18368	1102593	451	361	295	399
18369	1102636	453	364	346	412
18370	1102739	359	474	451	361
18371	1102803	451	361	279	384
18372	1102917	449	359	297	401
18373	1102995	420	525	454	362
18374	1103064	452	363	270	375
18375	1103139	454	362	287	392
18376	1103168	451	361	318	419
18377	1103216	426	531	453	364
18378	1103248	453	364	378	483
18379	1103359	450	360	438	550
18380	1103380	351	466	454	362
18381	1103438	445	540	451	361
18382	1103497	454	362	326	442
18383	1103530	452	363	275	380
18384	1103561	335	451	451	361
18385	1103663	277	382	451	361
18386	1103694	453	364	260	365
18387	1103718	393	505	454	362
18388	1103748	451	361	395	503
18389	1103821	444	541	450	360
18390	1103870	305	435	451	361
18391	1103937	442	543	453	364
18392	1103999	389	494	451	361
18393	1104061	450	360	361	476
18394	1104143	269	374	453	364
18395	1104178	453	364	382	487
18396	1104204	453	364	376	481
18397	1104314	453	364	278	383
18398	1104367	449	359	261	366
18399	1104420	451	361	418	523
18400	1104540	441	544	453	364
18401	1104608	454	362	277	382
18402	1104609	454	362	272	377
18403	1104650	451	361	314	426
18404	1104665	335	451	454	362
18405	1104723	293	397	449	359
18406	1104811	298	402	449	359
18407	1104829	451	361	371	457
18408	1104909	454	362	348	409
18409	1104931	452	363	394	504
18410	1105028	453	364	348	409
18411	1105055	449	359	421	526
18412	1105110	450	360	345	413
18413	1105153	449	359	361	476
18414	1105272	452	363	435	547
18415	1105298	450	360	306	434
18416	1105391	360	475	450	360
18417	1105401	273	378	453	364
18418	1105493	449	359	393	505
18419	1105604	449	359	332	448
18420	1105679	451	361	301	405
18421	1105694	449	359	402	507
18422	1105702	445	540	449	359
18423	1105737	450	360	394	504
18424	1105751	430	535	452	363
18425	1105763	454	362	422	527
18426	1105773	336	452	454	362
18427	1105861	357	472	449	359
18428	1105905	453	364	265	370
18429	1105959	450	360	373	478
18430	1106022	418	523	454	362
18431	1106134	395	503	452	363
18432	1106201	453	364	390	495
18433	1106269	266	371	451	361
18434	1106303	454	362	354	469
18435	1106313	454	362	399	499
18436	1106425	452	363	421	526
18437	1106537	375	480	453	364
18438	1106613	451	361	394	504
18439	1106661	424	529	452	363
18440	1106746	365	463	449	359
18441	1106760	378	483	451	361
18442	1106781	450	360	349	410
18443	1106816	450	360	315	425
18444	1106920	454	362	388	493
18445	1107001	454	362	354	469
18446	1107071	285	390	453	364
18447	1107177	324	440	449	359
18448	1107281	450	360	372	456
18449	1107393	353	468	450	360
18450	1107504	453	364	276	381
18451	1107529	449	359	357	472
18452	1107532	453	364	365	463
18453	1107543	356	471	454	362
18454	1107645	334	450	451	361
18455	1107655	432	537	453	364
18456	1107735	454	362	296	400
18457	1107841	453	364	279	384
18458	1107858	426	531	453	364
18459	1107975	268	373	451	361
18460	1108050	451	361	268	373
18461	1108138	350	411	450	360
18462	1108241	272	377	451	361
18463	1108266	454	362	304	436
18464	1108269	377	482	450	360
18465	1108286	324	440	451	361
18466	1108338	314	426	454	362
18467	1108346	452	363	338	454
18468	1108407	423	528	451	361
18469	1108409	320	421	451	361
18470	1108519	453	364	409	514
18471	1108590	311	429	453	364
18472	1108592	449	359	380	485
18473	1108619	275	380	451	361
18474	1108648	368	460	453	364
18475	1108679	432	537	453	364
18476	1108716	405	510	450	360
18477	1108828	450	360	286	391
18478	1108859	440	545	452	363
18479	1108864	274	379	449	359
18480	1108911	450	360	339	455
18481	1109024	316	424	452	363
18482	1109143	453	364	271	376
18483	1109147	420	525	451	361
18484	1109164	331	447	450	360
18485	1109250	452	363	275	380
18486	1109303	429	534	453	364
18487	1109391	431	536	450	360
18488	1109393	362	477	449	359
18489	1109466	434	539	451	361
18490	1109555	347	408	451	361
18491	1109605	449	359	432	537
18492	1109609	418	523	453	364
18493	1109627	293	397	450	360
18494	1109737	454	362	354	469
18495	1109845	454	362	307	433
18496	1109855	451	361	359	474
18497	1109912	450	360	440	545
18498	1109977	284	389	450	360
18499	1110085	454	362	374	479
18500	1110173	428	533	453	364
18501	1110287	267	372	454	362
18502	1110388	286	391	450	360
18503	1110451	345	413	453	364
18504	1110509	380	485	451	361
18505	1110592	452	363	393	505
18506	1110603	379	484	449	359
18507	1110617	454	362	352	467
18508	1110674	451	361	379	484
18509	1110735	451	361	263	368
18510	1110845	268	373	452	363
18511	1110928	453	364	302	406
18512	1111030	286	391	452	363
18513	1111066	301	405	451	361
18514	1111096	451	361	340	418
18515	1111120	346	412	451	361
18516	1111222	361	476	452	363
18517	1111264	403	508	452	363
18518	1111302	318	419	449	359
18519	1111422	453	364	274	379
18520	1111503	454	362	288	393
18521	1111537	449	359	399	499
18522	1111556	451	361	372	456
18523	1111607	337	453	449	359
18524	1111718	452	363	299	403
18525	1111826	449	359	429	534
18526	1111895	453	364	397	501
18527	1112010	454	362	358	473
18528	1112059	306	434	453	364
18529	1112173	450	360	406	511
18530	1112256	452	363	308	432
18531	1112321	450	360	320	421
18532	1112330	285	390	454	362
18533	1112438	453	364	417	522
18534	1112496	268	373	453	364
18535	1112516	342	416	451	361
18536	1112564	295	399	454	362
18537	1112670	397	501	452	363
18538	1112743	427	532	454	362
18539	1112843	381	486	450	360
18540	1112847	339	455	453	364
18541	1112920	432	537	454	362
18542	1112920	289	394	450	360
18543	1112992	453	364	315	425
18544	1113077	302	406	454	362
18545	1113148	418	523	453	364
18546	1113196	449	359	377	482
18547	1113254	450	360	395	503
18548	1113327	449	359	331	447
18549	1113398	296	400	454	362
18550	1113466	453	364	272	377
18551	1113547	452	363	335	451
18552	1113559	453	364	332	448
18553	1113594	370	458	451	361
18554	1113652	450	360	334	450
18555	1113700	450	360	364	464
18556	1113715	261	366	453	364
18557	1113756	379	484	454	362
18558	1113770	407	587	449	359
18559	1113834	449	359	376	481
18560	1113858	453	364	303	437
18561	1113963	454	362	364	464
18562	1114077	432	537	451	361
18563	1114089	300	404	453	364
18564	1114209	452	363	320	421
18565	1114229	454	362	417	522
18566	1114297	440	545	451	361
18567	1114402	453	364	401	506
18568	1114510	347	408	453	364
18569	1114592	406	511	451	361
18570	1114605	454	362	441	544
18571	1114656	309	431	450	360
18572	1114684	450	360	418	523
18573	1114722	288	393	451	361
18574	1114745	379	484	453	364
18575	1114859	343	415	449	359
18576	1114900	452	363	304	436
18577	1114961	449	359	319	420
18578	1115048	408	513	452	363
18579	1115095	403	508	450	360
18580	1115131	450	360	402	507
18581	1115220	320	421	453	364
18582	1115238	431	536	452	363
18583	1115332	453	364	374	479
18584	1115351	426	531	453	364
18585	1115447	369	459	452	363
18586	1115534	271	376	451	361
18587	1115610	424	529	449	359
18588	1115654	454	362	273	378
18589	1115770	450	360	397	501
18590	1115810	452	363	386	491
18591	1115864	449	359	343	415
18592	1115967	454	362	406	511
18593	1116053	451	361	305	435
18594	1116117	452	363	311	429
18595	1116222	281	386	449	359
18596	1116252	451	361	299	403
18597	1116294	283	388	453	364
18598	1116323	454	362	260	365
18599	1116331	413	518	450	360
18600	1116448	449	359	384	489
18601	1116478	334	450	451	361
18602	1116501	397	501	453	364
18603	1116605	358	473	453	364
18604	1116681	352	467	449	359
18605	1116768	394	504	451	361
18606	1116855	451	361	326	588
18607	1116861	450	360	328	444
18608	1116917	303	437	454	362
18609	1116976	449	359	338	454
18610	1116980	321	422	454	362
18611	1117011	316	424	454	362
18612	1117105	316	424	452	363
18613	1117184	439	546	451	361
18614	1117200	454	362	403	508
18615	1117307	422	527	450	360
18616	1117343	450	360	360	475
18617	1117376	367	461	453	364
18618	1117484	417	522	451	361
18619	1117576	452	363	387	492
18620	1117645	354	469	451	361
18621	1117704	367	461	450	360
18622	1117727	276	381	449	359
18623	1117808	453	364	277	382
18624	1117825	296	400	451	361
18625	1117884	273	378	452	363
18626	1117884	308	432	453	364
18627	1117980	287	392	452	363
18628	1118028	452	363	383	488
18629	1118050	454	362	316	424
18630	1118111	376	481	449	359
18631	1118225	327	443	453	364
18632	1118328	449	359	341	417
18633	1118432	430	535	453	364
18634	1118492	417	522	449	359
18635	1118545	453	364	274	379
18636	1118659	452	363	375	480
18637	1118757	291	407	449	359
18638	1118833	452	363	343	415
18639	1118868	449	359	371	457
18640	1118981	296	400	451	361
18641	1119073	275	380	451	361
18642	1119185	412	517	454	362
18643	1119249	415	520	450	360
18644	1119359	354	469	450	360
18645	1119360	454	362	285	390
18646	1119400	433	538	450	360
18647	1119502	427	532	452	363
18648	1119538	364	464	450	360
18649	1119606	329	445	450	360
18650	1119660	353	468	449	359
18651	1119729	453	364	409	514
18652	1119732	449	359	371	457
18653	1119838	290	395	450	360
18654	1119953	451	361	425	530
18655	1120002	453	364	367	461
18656	1120081	453	364	302	406
18657	1120111	348	409	451	361
18658	1120213	452	363	316	424
18659	1120218	325	441	450	360
18660	1120266	410	515	451	361
18661	1120278	449	359	388	493
18662	1120313	450	360	328	444
18663	1120407	454	362	418	523
18664	1120523	438	550	452	363
18665	1120597	400	498	451	361
18666	1120633	451	361	300	404
18667	1120684	381	486	451	361
18668	1120778	454	362	267	372
18669	1120898	411	516	452	363
18670	1120938	454	362	425	530
18671	1121004	317	423	452	363
18672	1121044	449	359	403	508
18673	1121101	404	509	449	359
18674	1121101	393	505	451	361
18675	1121205	452	363	336	452
18676	1121267	282	387	450	360
18677	1121345	451	361	402	507
18678	1121427	449	359	347	408
18679	1121493	331	447	454	362
18680	1121607	454	362	374	479
18681	1121709	344	414	452	363
18682	1121754	420	525	452	363
18683	1121760	454	362	302	406
18684	1121829	449	359	275	380
18685	1121902	311	429	451	361
18686	1121946	451	361	372	456
18687	1121993	450	360	293	397
18688	1122086	290	395	452	363
18689	1122202	398	500	453	364
18690	1122232	452	363	342	416
18691	1122298	359	474	454	362
18692	1122314	442	543	451	361
18693	1122413	273	378	452	363
18694	1122533	452	363	348	409
18695	1122550	452	363	350	411
18696	1122597	449	359	293	397
18697	1122655	452	363	368	460
18698	1122756	450	360	308	432
18699	1122865	325	441	453	364
18700	1122983	452	363	437	549
18701	1123010	449	359	282	387
18702	1123111	449	359	308	432
18703	1123167	425	530	449	359
18704	1123189	375	480	451	361
18705	1123242	450	360	422	527
18706	1123267	418	523	453	364
18707	1123299	454	362	328	444
18708	1123313	449	359	400	498
18709	1123410	384	489	449	359
18710	1123522	319	420	449	359
18711	1123619	326	442	449	359
18712	1123644	424	529	450	360
18713	1123649	454	362	356	471
18714	1123677	454	362	395	503
18715	1123773	449	359	380	485
18716	1123829	453	364	370	458
18717	1123900	449	359	369	459
18718	1123939	452	363	373	478
18719	1124017	417	522	450	360
18720	1124069	422	527	450	360
18721	1124132	355	470	453	364
18722	1124215	451	361	293	397
18723	1124228	281	386	453	364
18724	1124291	393	505	453	364
18725	1124316	450	360	379	484
18726	1124320	449	359	397	501
18727	1124422	453	364	288	393
18728	1124522	369	459	451	361
18729	1124611	395	503	449	359
18730	1124729	403	508	451	361
18731	1124835	454	362	350	411
18732	1124885	414	519	454	362
18733	1124926	449	359	423	528
18734	1124990	451	361	289	394
18735	1125011	344	414	452	363
18736	1125124	291	407	454	362
18737	1125179	449	359	336	452
18738	1125218	450	360	288	393
18739	1125286	401	506	451	361
18740	1125321	450	360	421	526
18741	1125420	350	411	451	361
18742	1125494	453	364	436	548
18743	1125584	451	361	302	406
18744	1125692	453	364	421	526
18745	1125793	450	360	303	437
18746	1125824	454	362	321	422
18747	1125943	449	359	376	481
18748	1126048	361	476	449	359
18749	1126057	375	480	451	361
18750	1126133	453	364	322	438
18751	1126240	289	394	449	359
18752	1126309	450	360	320	421
18753	1126399	291	407	449	359
18754	1126440	451	361	426	531
18755	1126553	450	360	307	433
18756	1126577	405	510	454	362
18757	1126659	451	361	356	471
18758	1126692	349	410	454	362
18759	1126795	371	457	453	364
18760	1126848	453	364	362	477
18761	1126950	341	417	450	360
18762	1126980	315	425	453	364
18763	1127071	450	360	438	550
18764	1127134	452	363	354	469
18765	1127250	340	418	454	362
18766	1127253	321	422	453	364
18767	1127336	303	437	451	361
18768	1127421	451	361	402	507
18769	1127514	356	471	450	360
18770	1127565	452	363	378	483
18771	1127633	454	362	278	383
18772	1127735	449	359	315	425
18773	1127740	312	428	452	363
18774	1127827	450	360	390	495
18775	1127871	327	443	449	359
18776	1127934	451	361	415	520
18777	1128041	453	364	387	492
18778	1128126	450	360	387	492
18779	1128153	451	361	279	384
18780	1128165	286	391	453	364
18781	1128185	454	362	273	378
18782	1128276	450	360	292	396
18783	1128282	392	497	452	363
18784	1128314	343	415	453	364
18785	1128404	451	361	431	536
18786	1128508	262	367	450	360
18787	1128554	453	364	317	423
18788	1128555	449	359	340	418
18789	1128673	451	361	391	496
18790	1128708	451	361	260	365
18791	1128714	449	359	417	522
18792	1128811	356	471	453	364
18793	1128892	397	501	452	363
18794	1128967	395	503	451	361
18795	1128995	396	502	453	364
18796	1129076	449	359	376	481
18797	1129081	420	525	453	364
18798	1129109	379	484	451	361
18799	1129141	454	362	440	545
18800	1129240	452	363	411	516
18801	1129302	451	361	428	533
18802	1129388	449	359	405	510
18803	1129477	274	379	451	361
18804	1129588	389	494	449	359
18805	1129629	393	505	454	362
18806	1129737	397	501	449	359
18807	1129849	339	455	453	364
18808	1129889	369	459	454	362
18809	1129927	282	387	450	360
18810	1129996	310	430	454	362
18811	1130070	450	360	375	480
18812	1130162	300	404	453	364
18813	1130278	451	361	432	537
18814	1130362	452	363	406	511
18815	1130366	450	360	424	529
18816	1130380	286	391	454	362
18817	1130436	449	359	443	542
18818	1130490	451	361	394	504
18819	1130534	381	486	450	360
18820	1130578	451	361	392	497
18821	1130627	454	362	262	367
18822	1130707	452	363	436	548
18823	1130725	437	549	449	359
18824	1130742	453	364	278	383
18825	1130804	450	360	379	484
18826	1130892	375	480	452	363
18827	1130895	329	445	449	359
18828	1130926	453	364	409	514
18829	1131034	311	429	451	361
18830	1131054	451	361	322	438
18831	1131081	326	588	453	364
18832	1131104	451	361	325	441
18833	1131211	452	363	305	435
18834	1131319	454	362	311	429
18835	1131418	451	361	286	391
18836	1131423	450	360	309	431
18837	1131482	449	359	321	422
18838	1131493	292	396	453	364
